SUBJECT	SESSION	RUN	TRIAL	73KID	10KID	TIME	ISOLD	ISCORRECT	RT	CHANGEMIND	MEMORYRECENT	MEMORYFIRST	ISOLDCURRENT	ISCORRECTCURRENT	TOTAL1	TOTAL2	BUTTON	MISSINGDATA
3	17	8	2	52329	716	120.41536496148910373	0	1	808.7306430097669363	0	NaN	NaN	0	1	1	0	1	0
3	17	8	3	57788	4531	120.41541124891955405	1	1	1057.932344963774085	0	31	NaN	1	1	0	1	2	0
3	17	8	4	42115	4828	120.41545754205435514	1	0	750.42805797420442104	0	3677	NaN	0	1	1	0	1	0
3	17	8	5	8442	2948	120.41550383705180138	1	0	761.75202202284708619	0	172	NaN	1	0	1	0	1	0
3	17	8	6	57788	4531	120.41555013682227582	1	1	718.92920800019055605	0	2	34	1	1	0	1	2	0
3	17	8	7	48112	1229	120.41559643356595188	1	0	756.75320497248321772	0	2405	2591	0	1	1	0	1	0
3	17	8	8	56690	5603	120.41564272728282958	1	0	833.8803080259822309	0	796	1222	0	1	1	0	1	0
3	17	8	9	67771	7869	120.41568901413120329	1	1	908.13590900506824255	0	147	6330	1	1	0	1	2	0
3	17	8	10	29124	9696	120.41573531052563339	1	0	612.14003298664465547	0	6083	10574	0	1	1	0	1	0
3	17	8	11	60991	3875	120.41578160168137401	0	1	732.96534398104995489	0	NaN	NaN	0	1	1	0	1	0
3	17	8	12	20946	3725	120.41582789877429605	0	1	650.39723803056403995	0	NaN	NaN	0	1	1	0	1	0
3	17	8	13	65091	9476	120.41587419272400439	1	1	973.31169800600036979	0	63	NaN	1	1	0	1	2	0
3	17	8	14	33246	447	120.41596677736379206	1	0	703.73016694793477654	0	3583	NaN	0	1	1	0	1	0
3	17	8	15	9653	1841	120.41601307282689959	1	0	854.23259699018672109	0	318	NaN	1	0	1	0	1	0
3	17	8	16	55993	4847	120.4160593735286966	1	0	705.44212003005668521	0	147	NaN	1	0	1	0	1	0
3	17	8	17	71502	6858	120.41610566922463477	1	0	577.45178602635860443	0	5163	11718	0	1	1	0	1	0
3	17	8	18	37189	5246	120.41615195607300848	0	1	729.44853000808507204	0	NaN	NaN	0	1	1	0	1	0
3	17	8	19	12480	7514	120.41619825328234583	0	1	642.54048001021146774	0	NaN	NaN	0	1	1	0	1	0
3	17	8	20	62231	7523	120.41624454339034855	0	1	902.99928997410461307	0	NaN	NaN	0	1	1	0	1	0
3	17	8	21	13787	6664	120.41629083978477865	0	1	744.67412696685642004	0	NaN	NaN	0	1	1	0	1	0
3	17	8	22	13647	2933	120.41633713559713215	0	1	686.69130798662081361	0	NaN	NaN	0	1	1	0	1	0
3	17	8	23	45534	9822	120.41642972733825445	1	0	548.88455301988869905	0	5370	NaN	0	1	1	0	1	0
3	17	8	24	46591	5045	120.41647601674776524	0	1	529.78169097332283854	0	NaN	NaN	0	1	1	0	1	0
3	17	8	25	72040	3874	120.41652231605257839	1	0	1154.2401440092362463	0	56	NaN	1	0	1	0	1	0
3	17	8	26	27288	360	120.41656860592775047	1	1	903.14529702300205827	0	266	NaN	1	1	0	1	2	0
3	17	8	27	72493	2784	120.41661490534897894	1	1	967.39356202306225896	0	144	11345	1	1	0	1	2	0
3	17	8	28	21910	7563	120.41666119953151792	0	0	688.32922499859705567	0	NaN	NaN	0	0	0	2	2	0
3	17	8	29	22339	1634	120.41670739115215838	0	1	583.68766499916091561	0	NaN	NaN	0	1	1	0	1	0
3	17	8	30	46091	1125	120.41675368277356029	0	1	2004.199011018499732	1	NaN	NaN	0	1	1	1	1	0
3	17	8	31	8375	8349	120.4167999776545912	0	1	536.23442200478166342	0	NaN	NaN	0	1	1	0	1	0
3	17	8	32	40586	4166	120.41689256636891514	1	0	1507.9610709799453616	0	244	NaN	1	0	1	0	1	0
3	17	8	33	37724	4253	120.41693887184374034	0	1	645.23788396036252379	0	NaN	NaN	0	1	1	0	1	0
3	17	8	34	13465	1960	120.41698516078758985	1	1	1870.2589779859408736	0	127	9500	1	1	0	1	2	0
3	17	8	35	19998	2331	120.41703145648352802	1	0	558.94012999488040805	0	492	7293	0	1	1	0	1	0
3	17	8	36	54315	3659	120.41707774763926864	1	0	483.74766099732369184	0	252	9420	1	0	1	0	1	0
3	17	8	37	5958	2517	120.4171240400755778	1	0	633.76082002650946379	0	101	12268	1	0	1	0	1	0
3	17	8	38	18304	6567	120.41717033786699176	0	1	1445.7273819716647267	0	NaN	NaN	0	1	1	0	1	0
3	17	8	39	27368	4686	120.41721663228236139	1	0	855.78031203476712108	0	2660	2746	0	1	1	0	1	0
3	17	8	40	15594	4534	120.41726292646490037	1	1	2820.1755459886044264	1	5680	NaN	0	0	1	1	2	0
3	17	8	41	67870	2008	120.41730921342968941	1	1	646.38403302524238825	0	70	376	1	1	0	1	2	0
3	17	8	42	37791	8588	120.41740180144552141	0	1	1002.7724649989977479	0	NaN	NaN	0	1	1	0	1	0
3	17	8	43	6630	1541	120.41744810587260872	1	0	906.5105560002848506	0	3102	NaN	0	1	1	0	1	0
3	17	8	44	26462	9651	120.41749438841361552	1	1	2207.8537280322052538	1	8692	NaN	0	0	1	1	2	0
3	17	8	45	47314	3770	120.417540691094473	1	0	2235.0953029817901552	0	11706	12353	0	1	1	0	1	0
3	17	8	46	22371	9930	120.41758698388002813	1	1	2527.7879909845069051	1	6951	NaN	0	0	1	1	2	0
3	17	8	47	35080	5522	120.41763327934313565	1	1	1443.8387519912794232	1	220	282	1	1	1	1	2	0
3	17	8	48	36034	7398	120.41767956630792469	0	1	2707.5669090263545513	0	NaN	NaN	0	1	1	0	1	0
3	17	8	49	48853	2796	120.41772586852312088	1	0	574.46455198805779219	0	6421	NaN	0	1	1	0	1	0
3	17	8	50	68742	944	120.4177721650339663	0	1	510.82415902055799961	0	NaN	NaN	0	1	1	0	1	0
3	17	8	51	37437	492	120.4178184523480013	1	0	502.27002298925071955	0	3333	NaN	0	1	1	0	1	0
3	17	8	52	9435	109	120.41786474385298789	1	0	732.85772401141002774	0	10893	10998	0	1	1	0	1	0
3	17	8	53	30219	6338	120.41791103908326477	1	0	3658.0772630404680967	1	64	189	1	0	2	1	1	0
3	17	8	54	28521	5488	120.4180035280296579	1	0	1176.1904979939572513	0	831	NaN	0	1	1	0	1	0
3	17	8	55	57047	791	120.41804982768371701	1	0	3381.5140849910676479	1	6136	12339	0	1	1	1	1	0
3	17	8	56	50765	2521	120.41809611953794956	1	0	940.85659901611506939	0	6406	9979	0	1	1	0	1	0
3	17	8	57	39037	9876	120.41814241849351674	1	1	1212.2002409887500107	0	265	NaN	1	1	0	1	2	0
3	17	8	58	14525	5767	120.41818871547002345	1	0	2164.8902530432678759	0	9752	NaN	0	1	1	0	1	0
3	17	8	59	68550	6419	120.41823500115424395	1	1	847.67747699515894055	0	79	787	1	1	0	1	2	0
3	17	8	60	61719	4340	120.41828130045905709	1	1	2262.1035490301437676	0	522	NaN	0	0	0	1	2	0
3	17	8	61	69256	1388	120.41832759452518076	0	1	2735.0966070080175996	0	NaN	NaN	0	1	1	0	1	0
3	17	8	62	2060	9273	120.41837388870771974	0	0	550.34626997075974941	0	NaN	NaN	0	0	0	1	2	0
3	17	9	1	64160	3326	120.42067505279555917	1	1	1406.6289750044234097	0	4270	4658	0	0	0	1	2	0
3	17	9	2	40151	3226	120.42072134918998927	0	0	1481.6016440163366497	0	NaN	NaN	0	0	0	1	2	0
3	17	9	3	27048	5938	120.42076763964723796	1	1	968.68903201539069414	0	6023	8606	0	0	0	1	2	0
3	17	9	4	9525	9747	120.42081393836997449	0	0	774.84976599225774407	0	NaN	NaN	0	0	0	1	2	0
3	17	9	5	46591	5045	120.42086023057345301	1	1	1477.8555500088259578	0	42	NaN	1	1	0	1	2	0
3	17	9	6	29228	8372	120.42090652696788311	1	1	1105.2470669965259731	0	180	NaN	1	1	0	1	2	0
3	17	9	7	39779	9964	120.42095281498041004	1	1	764.53334098914638162	0	12183	NaN	0	0	0	1	2	0
3	17	9	8	46091	1125	120.42099912243429571	1	1	1355.7260319939814508	0	39	NaN	1	1	0	1	2	0
3	17	9	9	48375	660	120.42104540939908475	1	1	1402.9184039682149887	0	97	NaN	1	1	0	1	2	0
3	17	9	10	55117	7244	120.42109170113690197	0	0	1136.5746560040861368	0	NaN	NaN	0	0	0	1	2	0
3	17	9	11	24740	312	120.42118429485708475	0	1	974.40677596023306251	0	NaN	NaN	0	1	1	0	1	0
3	17	9	12	44318	3691	120.42123058543074876	1	1	2463.2226320100016892	0	3140	NaN	0	0	0	1	2	0
3	17	9	13	4287	7484	120.42127688485197723	1	1	1331.3746839994564652	0	3807	NaN	0	0	0	1	2	0
3	17	9	14	61751	1996	120.42132317181676626	0	1	1481.800008041318506	0	NaN	NaN	0	1	1	0	1	0
3	17	9	15	4838	1937	120.42136946623213589	1	1	1955.1250339718535542	1	8278	11587	0	0	1	1	2	0
3	17	9	16	23032	7317	120.42141575925052166	0	1	1256.5004510106518865	0	NaN	NaN	0	1	1	0	1	0
3	17	9	17	45813	2016	120.42146206577308476	0	1	802.28432000149041414	0	NaN	NaN	0	1	1	0	1	0
3	17	9	18	52553	3929	120.42150833969935775	0	1	863.35267603863030672	0	NaN	NaN	0	1	1	0	1	0
3	17	9	19	32818	7642	120.42155465250834823	0	1	882.71697802701964974	0	NaN	NaN	0	1	1	0	1	0
3	17	9	20	62781	3278	120.42160093341954052	0	1	831.93535200553014874	0	NaN	NaN	0	1	1	0	1	0
3	17	9	21	51074	8451	120.42169352399650961	1	0	588.8002089923247695	0	355	6241	1	0	1	0	1	0
3	17	9	22	46385	5923	120.42173971550073475	0	1	1192.5645169685594738	0	NaN	NaN	0	1	1	0	1	0
3	17	9	23	49014	7293	120.42178601433988661	0	1	555.00715196831151843	0	NaN	NaN	0	1	1	0	1	0
3	17	9	24	10876	1956	120.42183230153750628	1	1	1111.3221509731374681	0	2235	10187	0	0	0	1	2	0
3	17	9	25	9320	1087	120.42187859478872269	1	0	848.50024501793086529	0	3442	NaN	0	1	1	0	1	0
3	17	9	26	70993	6394	120.42192490096203983	1	0	750.02207595389336348	0	8254	8317	0	1	1	0	1	0
3	17	9	27	70856	5343	120.42197118315380067	0	1	903.32899102941155434	0	NaN	NaN	0	1	1	0	1	0
3	17	9	28	65119	6000	120.42201747628860176	1	0	603.90060301870107651	0	12469	NaN	0	1	1	0	1	0
3	17	9	29	68385	3273	120.42206378083210438	1	0	709.69098096247762442	0	7239	NaN	0	1	1	0	1	0
3	17	9	30	69362	3453	120.42211006849538535	1	1	1179.3092649895697832	0	115	NaN	1	1	0	1	2	0
3	17	9	31	62993	3077	120.42220265395008028	1	0	518.08278798125684261	0	5433	NaN	0	1	1	0	1	0
3	17	9	32	11196	5811	120.42224895162507892	1	0	729.59798399824649096	0	11572	NaN	0	1	1	0	1	0
3	17	9	33	42646	9710	120.42229524382855743	0	1	882.21644604345783591	0	NaN	NaN	0	1	1	0	1	0
3	17	9	34	56087	4476	120.42234153847675771	1	0	661.26162599539384246	0	5340	NaN	0	1	1	0	1	0
3	17	9	35	22776	6770	120.42238783580251038	1	1	857.83372796140611172	0	109	NaN	1	1	0	1	2	0
3	17	9	36	32224	6277	120.42243412893731147	1	1	704.77659499738365412	0	12401	NaN	0	0	0	1	2	0
3	17	9	37	48076	2622	120.42248042626306415	0	1	851.80275898892432451	0	NaN	NaN	0	1	1	0	1	0
3	17	9	38	5039	1211	120.42252671474125236	0	1	491.40230799093842506	0	NaN	NaN	0	1	1	0	1	0
3	17	9	39	39779	9964	120.42257301055360585	1	0	517.63535401551052928	0	31	12215	1	0	2	0	1	0
3	17	9	40	43999	4619	120.42261931044049561	1	0	740.08895602310076356	0	389	NaN	1	0	1	0	1	0
3	17	9	41	62920	9394	120.42266560392454267	0	1	3209.7798169706948102	0	NaN	NaN	0	1	1	0	1	0
3	17	9	42	62789	2749	120.42271189787425101	1	1	1183.5277840145863593	1	3793	3857	0	0	1	2	2	0
3	17	9	43	50815	6589	120.42275818681810051	0	1	518.81717599462717772	0	NaN	NaN	0	1	1	0	1	0
3	17	9	44	27490	3427	120.4228507811203599	1	0	490.46819400973618031	0	106	NaN	1	0	1	0	1	0
3	17	9	45	13746	2540	120.42289707355666906	1	0	707.39772397791966796	0	5905	NaN	0	1	1	0	1	0
3	17	9	46	19933	6769	120.42294336808845401	0	1	545.66261603031307459	0	NaN	NaN	0	1	1	0	1	0
3	17	9	47	25437	2084	120.42298959183972329	1	1	1380.9723760350607336	1	110	316	1	1	1	1	2	0
3	17	9	48	53978	8792	120.42303586064372212	1	1	1432.2458329843357205	0	3648	NaN	0	0	0	1	2	0
3	17	9	49	33937	2190	120.4230821531964466	1	0	829.59216099698096514	0	4489	4517	0	1	1	0	1	0
3	17	9	50	11014	4813	120.42312844574917108	1	0	886.27342198742553592	0	191	NaN	1	0	1	0	1	0
3	17	9	51	55993	4847	120.42317473667208105	1	0	878.1143549713306129	0	96	244	1	0	1	0	1	0
3	17	9	52	49801	1663	120.42322103038895875	1	NaN	NaN	NaN	7505	NaN	0	NaN	0	0	NaN	0
3	17	9	53	62333	2217	120.42326732806395739	1	1	1501.8131390097551048	1	1054	1114	0	0	1	1	2	0
3	17	9	54	19495	1357	120.42335991258732975	1	1	1603.6243319977074862	0	10837	10869	0	0	0	1	2	0
3	17	9	55	52553	3929	120.42340621713083237	1	0	4101.3792820158414543	1	36	NaN	1	0	1	1	1	0
3	17	9	56	69628	5317	120.42345249932259321	1	0	3678.2585729961283505	0	178	NaN	1	0	1	0	1	0
3	17	9	57	54378	7911	120.42349879711400717	1	1	625.53969997679814696	0	207	362	1	1	0	1	2	0
3	17	9	58	59798	5099	120.42354509513825178	1	1	2263.9434319571591914	0	1291	1607	0	0	0	1	2	0
3	17	9	59	48076	2622	120.42359138838946819	1	1	664.07357295975089073	0	21	NaN	1	1	0	1	2	0
3	17	9	60	55064	1888	120.42363768443465233	0	1	1108.4995630080811679	0	NaN	NaN	0	1	1	0	1	0
3	17	9	61	49057	5981	120.42368397850077599	1	0	1083.9014759985730052	0	4180	5652	0	1	1	0	1	0
3	17	9	62	39276	2529	120.42373027128633112	0	1	1367.2876520431600511	0	NaN	NaN	0	1	1	0	1	0
3	17	9	63	24201	3048	120.42377655988093466	0	1	1864.107698027510196	0	NaN	NaN	0	1	1	0	1	0
3	17	10	1	16904	5469	120.42522277170792222	1	0	1588.8043229933828115	0	1949	NaN	0	1	1	0	1	0
3	17	10	2	17464	213	120.42526906507555395	1	0	636.85806200373917818	0	1489	NaN	0	1	1	0	1	0
3	17	10	3	52490	5765	120.42531535704620183	1	0	953.889156982768327	0	9570	NaN	0	1	1	0	1	0
3	17	10	4	44171	2358	120.42536166019272059	0	1	1036.7026320309378207	0	NaN	NaN	0	1	1	0	1	0
3	17	10	5	33007	5817	120.42540794785600156	1	0	910.33840097952634096	0	11961	NaN	0	1	1	0	1	0
3	17	10	6	62670	9009	120.42545424611307681	0	1	726.11001203767955303	0	NaN	NaN	0	1	1	0	1	0
3	17	10	7	12480	7514	120.42550053249578923	1	0	647.14206202188506722	0	112	NaN	1	0	1	0	1	0
3	17	10	8	18424	2722	120.42554672493133694	1	0	1467.2888210043311119	0	5174	9019	0	1	1	0	1	0
3	17	10	9	65091	9476	120.42559302470181137	1	1	1122.5503390305675566	0	120	184	1	1	0	1	2	0
3	17	10	10	53933	3068	120.42563931795302778	0	1	1003.0306930420920253	0	NaN	NaN	0	1	1	0	1	0
3	17	10	11	56378	6166	120.42573190818075091	0	1	668.38712699245661497	0	NaN	NaN	0	1	1	0	1	0
3	17	10	12	32818	7642	120.4257781954947859	1	0	752.41212500259280205	0	55	NaN	1	0	1	0	1	0
3	17	10	13	72155	1599	120.42582449584733695	0	0	1835.6530720484443009	1	NaN	NaN	0	0	1	1	2	0
3	17	10	14	52789	7259	120.42587078758515418	0	1	742.19187896233052015	0	NaN	NaN	0	1	1	0	1	0
3	17	10	15	288	1600	120.42591707967221737	1	1	1002.086299005895853	0	434	NaN	1	1	0	1	2	0
3	17	10	16	5865	9003	120.42596338037401438	0	1	592.28748601162806153	0	NaN	NaN	0	1	1	0	1	0
3	17	10	17	4224	3097	120.42600966477766633	1	0	543.97534602321684361	0	279	374	1	0	1	0	1	0
3	17	10	18	33504	7142	120.42605596815701574	1	0	703.87479499913752079	0	176	267	1	0	1	0	1	0
3	17	10	19	36886	2816	120.4261022552382201	1	1	1011.1612459877505898	0	5973	6356	0	0	0	1	2	0
3	17	10	20	14609	9307	120.42619484523311257	0	1	727.49827604275196791	0	NaN	NaN	0	1	1	0	1	0
3	17	10	21	6582	7438	120.42624113906640559	1	0	2303.7756929988972843	0	10140	10184	0	1	1	0	1	0
3	17	10	22	27176	7695	120.42628743231762201	0	1	630.21877798018977046	0	NaN	NaN	0	1	1	0	1	0
3	17	10	23	59024	811	120.42633373336866498	1	1	882.38938502036035061	0	365	387	1	1	0	1	2	0
3	17	10	24	55718	5602	120.42638002173043787	1	0	1102.1084499661810696	0	2304	NaN	0	1	1	0	1	0
3	17	10	25	44979	7542	120.42642632429488003	1	0	802.53740196349099278	0	291	NaN	1	0	1	0	1	0
3	17	10	26	66473	2826	120.42647260660305619	1	0	1320.4167619696818292	0	6867	NaN	0	1	1	0	1	0
3	17	10	27	15882	9534	120.42651890672277659	0	1	1045.2967169694602489	0	NaN	NaN	0	1	1	0	1	0
3	17	10	28	32190	4864	120.42656520393211395	1	0	971.79583099205046892	0	5427	NaN	0	1	1	0	1	0
3	17	10	29	69869	5959	120.42661149764899164	0	1	502.74155096849426627	0	NaN	NaN	0	1	1	0	1	0
3	17	10	30	34033	9004	120.42665779229719192	0	1	2645.2417449909262359	0	NaN	NaN	0	1	1	0	1	0
3	17	10	31	19610	8182	120.42670408624690026	0	1	753.93676594831049442	0	NaN	NaN	0	1	1	0	1	0
3	17	10	32	11288	3495	120.4267503113951534	0	1	2480.2027919795364141	0	NaN	NaN	0	1	1	0	1	0
3	17	10	33	15882	9534	120.42679657123517245	1	1	1047.4129430367611349	0	5	NaN	1	1	0	1	2	0
3	17	10	34	21910	7563	120.42688916111364961	1	0	659.7825509961694479	0	130	NaN	1	0	1	0	1	0
3	17	10	35	55479	4363	120.42693546216469258	0	1	703.60288803931325674	0	NaN	NaN	0	1	1	0	1	0
3	17	10	36	53197	5615	120.42698175401892513	1	0	1006.6928300075232983	0	1328	NaN	0	1	1	0	1	0
3	17	10	37	57258	8674	120.42702804668806493	1	0	3746.5361980139277875	0	756	NaN	0	1	1	0	1	0
3	17	10	38	52798	7408	120.42707434669137001	1	0	1186.7722299648448825	0	6063	11891	0	1	1	0	1	0
3	17	10	39	42420	9286	120.42712063575163484	1	1	2561.043117952067405	0	11283	11468	0	0	0	1	2	0
3	17	10	40	22776	6770	120.42716692620888352	1	1	2134.1298400075174868	1	67	177	1	1	1	1	2	0
3	17	10	41	15869	9860	120.42721321631688625	1	0	911.44194395747035742	0	7368	8879	0	1	1	0	1	0
3	17	10	42	34386	6052	120.42725951864849776	0	1	843.59807497821748257	0	NaN	NaN	0	1	1	0	1	0
3	17	10	43	47599	653	120.42730581038631499	0	1	705.9282600530423224	0	NaN	NaN	0	1	1	0	1	0
3	17	10	44	61781	7320	120.42735211085528135	0	1	2328.5510849673300982	0	NaN	NaN	0	1	1	0	1	0
3	17	10	45	57898	8804	120.42739839514251798	1	1	1011.2091279588639736	1	205	3993	1	1	1	1	2	0
3	17	10	46	51796	3993	120.4274909837404266	1	0	1317.136668018065393	0	8177	NaN	0	1	1	0	1	0
3	17	10	47	67186	8422	120.42753727675881237	1	1	1803.1203139689750969	0	11533	NaN	0	0	0	1	2	0
3	17	10	48	5035	41	120.42758357035927474	0	1	811.71902897767722607	0	NaN	NaN	0	1	1	0	1	0
3	17	10	49	68647	4161	120.42762987141031772	1	0	476.43204894848167896	0	4971	NaN	0	1	1	0	1	0
3	17	10	50	27917	2486	120.42767616943456233	0	1	535.18641804112121463	0	NaN	NaN	0	1	1	0	1	0
3	17	10	51	62781	3278	120.42772246163804084	1	1	3339.6157309762202203	1	93	NaN	1	1	1	1	2	0
3	17	10	52	52384	9311	120.42776875465642661	0	1	1073.4572210349142551	0	NaN	NaN	0	1	1	0	1	0
3	17	10	53	42610	1760	120.4278150451136753	0	1	728.63058000802993774	0	NaN	NaN	0	1	1	0	1	0
3	17	10	54	27176	7695	120.42786134104244411	1	0	649.35873798094689846	0	31	NaN	1	0	1	0	1	0
3	17	10	55	20946	3725	120.42795393220148981	1	1	923.87503699865192175	0	167	NaN	1	1	0	1	2	0
3	17	10	56	69938	7632	120.42800012440420687	0	0	3247.0374650438316166	1	NaN	NaN	0	0	1	1	2	0
3	17	10	57	39674	4489	120.42804642172995955	0	1	1220.524329983163625	0	NaN	NaN	0	1	1	0	1	0
3	17	10	58	27490	3427	120.4280927098589018	1	0	532.81093004625290632	0	76	183	1	0	1	0	1	0
3	17	10	59	57699	7213	120.42813900939654559	0	0	2374.4402949814684689	1	NaN	NaN	0	0	1	1	2	0
3	17	10	60	1729	6847	120.42818529834039509	1	0	2224.583182018250227	0	6038	NaN	0	1	1	0	1	0
3	17	10	61	34732	3739	120.42823159310501069	1	0	1090.5504249967634678	0	2845	5114	0	1	1	0	1	0
3	17	10	62	40581	9983	120.42827789357397705	0	0	710.57391801150515676	0	NaN	NaN	0	0	0	1	2	0
3	17	11	1	11885	6683	120.42967008613049984	1	0	723.70898997178301215	0	2322	9116	0	1	1	0	1	0
3	17	11	2	53926	6617	120.42971644958015531	1	1	758.52842803578823805	0	334	NaN	1	1	0	1	2	0
3	17	11	3	30351	4538	120.4297626776387915	1	0	1002.2640759707428515	0	4254	NaN	0	1	1	0	1	0
3	17	11	4	34160	9935	120.42980904562864453	1	1	1065.7551339827477932	0	3417	3859	0	0	0	1	2	0
3	17	11	5	31544	7008	120.42985526158008724	1	0	839.04686302412301302	0	1197	NaN	0	1	1	0	1	0
3	17	11	6	22792	9793	120.42990164179354906	1	0	801.52895901119336486	0	2340	NaN	0	1	1	0	1	0
3	17	11	7	60579	7617	120.42994785855989903	1	0	581.71852101804688573	0	7203	7205	0	1	1	0	1	0
3	17	11	8	14035	4518	120.42999416217207909	1	0	1161.0401719808578491	0	1710	NaN	0	1	1	0	1	0
3	17	11	9	28521	5488	120.43004044995177537	1	1	1252.7438130346126854	1	141	973	1	1	1	1	2	0
3	17	11	10	31192	4526	120.43008674751035869	1	0	973.39340997859835625	0	7069	7138	0	1	1	0	1	0
3	17	11	11	70548	4261	120.43017932982183993	0	1	630.52526098908856511	0	NaN	NaN	0	1	1	0	1	0
3	17	11	12	53985	2157	120.43022562400437891	0	1	702.65572599601000547	0	NaN	NaN	0	1	1	0	1	0
3	17	11	13	19610	8182	120.43027191911824048	1	1	856.20736901182681322	0	43	NaN	1	1	0	1	2	0
3	17	11	14	64522	5332	120.43031821167096496	1	0	580.88608295656740665	0	7326	NaN	0	1	1	0	1	0
3	17	11	15	4444	4561	120.43036451505031437	0	1	867.15425504371523857	0	NaN	NaN	0	1	1	0	1	0
3	17	11	16	34386	6052	120.43041079165413976	1	1	1519.7065399843268096	1	35	NaN	1	1	1	1	2	0
3	17	11	17	60625	3094	120.4304571031825617	0	0	674.75953599205240607	0	NaN	NaN	0	0	0	1	2	0
3	17	11	18	72040	3874	120.43050337990280241	1	1	887.07554596476256847	0	179	236	1	1	0	1	2	0
3	17	11	19	71311	1531	120.43054957897402346	0	1	1811.0420739976689219	1	NaN	NaN	0	1	1	1	1	0
3	17	11	20	67186	8422	120.4305958787444979	1	1	833.27380102127790451	0	34	11568	1	1	0	1	2	0
3	17	11	21	52553	3929	120.43068846815731376	1	0	660.88426398346200585	0	90	127	1	0	1	0	1	0
3	17	11	22	68444	9127	120.43073476327117532	1	1	2003.9878709940239787	1	484	NaN	1	1	1	1	2	0
3	17	11	23	6304	4959	120.43078105081804097	1	0	703.32394499564543366	0	218	4695	1	0	1	0	1	0
3	17	11	24	29151	3539	120.43082734965719283	0	NaN	NaN	NaN	NaN	NaN	0	NaN	0	0	NaN	0
3	17	11	25	17952	7431	120.43087364512030035	0	1	575.4684990388341248	0	NaN	NaN	0	1	1	0	1	0
3	17	11	26	35983	3378	120.43091993848793209	1	1	2011.8322189664468169	1	2731	8880	0	0	1	1	2	0
3	17	11	27	56733	2545	120.43096622580196708	0	1	902.92598004452884197	0	NaN	NaN	0	1	1	0	1	0
3	17	11	28	40128	6630	120.43101252592168748	0	1	3193.0912190000526607	0	NaN	NaN	0	1	1	0	1	0
3	17	11	29	12153	4800	120.43105881358496845	0	0	1002.9870970174670219	0	NaN	NaN	0	0	0	1	2	0
3	17	11	30	45813	2016	120.43115140870213509	1	0	907.82447601668536663	0	137	NaN	1	0	1	0	1	0
3	17	11	31	32818	7642	120.43119769811164588	1	0	583.33807199960574508	0	80	136	1	0	1	0	1	0
3	17	11	32	58258	6092	120.43124399008229375	0	1	3291.8310959939844906	0	NaN	NaN	0	1	1	0	1	0
3	17	11	33	62869	9260	120.43129028601106256	1	0	472.20521699637174606	0	306	8054	1	0	1	0	1	0
3	17	11	34	23699	4024	120.43133657751604915	1	0	530.64491803525015712	0	7064	7334	0	1	1	0	1	0
3	17	11	35	20976	8136	120.4313828747253865	0	1	587.63411903055384755	0	NaN	NaN	0	1	1	0	1	0
3	17	11	36	61563	7231	120.43142917356453836	0	1	491.13944597775116563	0	NaN	NaN	0	1	2	0	1	0
3	17	11	37	8416	95	120.43147547275293618	1	1	638.24910297989845276	0	7981	NaN	0	0	0	1	2	0
3	17	11	38	22339	1634	120.43152175343129784	1	0	629.15165099548175931	0	195	NaN	1	0	1	0	1	0
3	17	11	39	901	9075	120.43156804842874408	1	0	682.91906901868060231	0	5365	5650	0	1	1	0	1	0
3	17	11	40	11521	6292	120.43161434936337173	1	0	1503.0816879589110613	0	6738	NaN	0	1	1	0	1	0
3	17	11	41	53110	6696	120.43166064342949539	1	0	713.41294702142477036	0	11048	11264	0	1	1	0	1	0
3	17	11	42	34476	1735	120.43175322946626693	0	1	4198.6121320514939725	0	NaN	NaN	0	1	1	0	1	0
3	17	11	43	56378	6166	120.43179942993447185	1	1	1374.9066239688545465	0	93	NaN	1	1	0	1	2	0
3	17	11	44	62702	1652	120.43184572702739388	0	0	811.28640903625637293	0	NaN	NaN	0	0	0	1	2	0
3	17	11	45	34177	9931	120.43189201876521111	0	1	1287.0884960284456611	0	NaN	NaN	0	1	1	0	1	0
3	17	11	46	12926	5248	120.43193830549716949	0	1	718.28842099057510495	0	NaN	NaN	0	1	1	0	1	0
3	17	11	47	57415	2810	120.43198460631538182	1	1	1123.42557602096349	0	247	NaN	1	1	0	1	2	0
3	17	11	48	32720	6578	120.43203089118469507	1	0	634.16406098986044526	0	6667	NaN	0	1	1	0	1	0
3	17	11	49	61781	7320	120.43207718664780259	1	0	539.65829400112852454	0	66	NaN	1	0	1	0	1	0
3	17	11	50	50251	2828	120.43212348024826497	0	1	702.73015799466520548	0	NaN	NaN	0	1	1	0	1	0
3	17	11	51	40769	4677	120.43216977792326361	0	1	1010.9408609569072723	0	NaN	NaN	0	1	1	0	1	0
3	17	11	52	22339	1634	120.43226236489135772	1	1	3051.2106810347177088	1	13	209	1	1	1	1	2	0
3	17	11	53	19251	4987	120.43230865709483624	1	0	770.14607604360207915	0	3859	NaN	0	1	1	0	1	0
3	17	11	54	23741	2314	120.43235495826229453	1	0	564.16969903511926532	0	1732	1985	0	1	1	0	1	0
3	17	11	55	70738	2436	120.43240124604199082	0	1	927.32015595538541675	0	NaN	NaN	0	1	1	0	1	0
3	17	11	56	12606	8810	120.43244754825718701	0	1	902.4138879613019526	0	NaN	NaN	0	1	1	0	1	0
3	17	11	57	23928	3645	120.43249384535010904	0	0	1431.0529549838975072	1	NaN	NaN	0	0	1	1	2	0
